قناتي لتعليم المكياج بخطوات بسيطه 💄👰🏻💅🏻ادعموني ب  subscribe  🙏🏻بليز 🙏🏻,neutral
القصر المهجور ( اسرار قصر السكاكيني )... Abandoned Palace (Secrets of Sakakini Palace).,neutral
"🔴Stop❌ saying Im sorry 😥😅 replace it with 25 ways 🔥🤩↗️💐
اني آسف 😂😂",neutral
"السلام عليكم 
نعلن عن افتتاح قناة تعليمية متخصصة في اللغتين الانجليزية و الفرنسية موجهة للصغار و الكبار. نرجو منكم ان تدعمونا من خلال المتابعة و الاشتراك في القناة mrc",neutral
اشتركو في قناة Leqaa  & Retag هتعجبكم جدآ 💜❤️,neutral
Issam Sasa - Many Enemies |أعداء كتير 2020,neutral
اعملولي subscribe,neutral
لكل اللي عنده اولاد في المدارس زور قناه yhya fathy,neutral
Possible click subscribe me fallopian ممكن تعملو اشتراك لي قناتي,neutral
"‎أقوم بتنقيه الاغاني الاجنبيه والعربيه والتركية من الموسيقي علي قناتي علي اليوتيوب؛
I remove background music from songs on my YouTube channel",neutral
"EL Twins - التوينز 
4.06 مليون مشترك
حمله توصيل التوينز ل 5مليون",neutral
"Hey guys 💜
فيكن تشتركوا بقناتي 🤗",neutral
تابعوا قناتى Mohamed zizo لتتفرج على احلى فيديوهات,neutral
"يستخدم Spider-Man كل قوته لمنع تحطم قطار داخل المدينة

📽The Amazing Spider Man |",neutral
مرحباة ممكن تشتركو بقناة mimo fidan لو سمحتو وادعمو هل البنت,neutral
لحظه قنص لبنان خطير sniper lebanon,neutral
فيلم اللمبي الجديد بقناتي إضغط علي صورة القناة تجد جميع الأفلام العربية والاجنبية مترجمة HD,neutral
ألمشتهيه تجي خاص أصدقائك على YouTube,neutral
"شاهدوا الفيلم الوثائقي القصير عن تجربة شخصية فتحت ملف وقضية إنسانية عالمية 

Watch the short documentary on a personal experience that opened up a file and a global human cause",neutral
"حلقة ( حمدي المرغني )
تقديم: شيماء سيف
ضيف البرنامج: الفنان حمدي الميرغني 
أنتاج: روزناما و سينرجي
تابعونا علي الفيسبوك: 

Category
Entertainment
License
Standard YouTube License",neutral
اذا كنت بتحب فيديوهات AMV الخاصه بالانمي ارجوك ان تدخل الي قناتي و اذا اعجبتك الفيديوهات اشترك و ادعمني بتعليق جميل حتي تصل القناه الي 100 مشترك في اقرب وقت,neutral
المسرحيه كامله على قناتي ادخل وشفها جوده HD,neutral
ملخص فيلم The Wedding Guest,neutral
الي يحب القران الكريم يدخل علي القناه دي alshbrwy etawy,neutral
"تنظيف و ترتيب المنزل ب ٣٠ دقيقة
Like & follow pls",neutral
لو سمحتو اشتركوا في قناتي إسمها tala tv عندي اربع وعشرين مشترك اشتركوا لو سمحتو عشان اسوي مقلب اني كسرت التلفزيون بأهلي ازا وصلتوا تلتين مشترك,neutral
"قناة Mazzikka Pro : 

فضلا وليس امرا ادعمنا بعمل لايك واشترك Subscribe فالقناة ليصلك كل جديد في Mazzikka Pro",neutral
عروض سوق كوم على جوال آيفون SE الجديد,neutral
"محمد صلاح يعلق زينة رمضان في منزله 
MO SALAH ramadan",neutral
"Provide useful videos, please support me and subscribe to me بقدم فيديوهات مفيدة بليز دعموني و اشتركوا عندي",neutral
اللى عايز لعبة فيفا 16 متكركه او لعبه farcry primal اوthe division يكلمنى على 01272777390 او يخش على جروب games kimo انا من اسكندريه,neutral
نسخه جديده من God of war للاندرويد اكثر من رائعه .. بدون انترنت .. تحميل مباشر,neutral
Ines queen read books قناة لقراءة القصص الإنجليزية للأطفال,neutral
".. كلمات منستعملها كتير باللغة العربية بس اصلها..سرياني عملت فيديو عنن 
اسم القناة :مجد يعقوب Majd yacoub 
او اضغط ع الاسم
بتشرف فيكن ❤️",neutral
"محمد صلاح نزل في لعبة GTA V

هتلاقو الفيديو عندي في القناة وعقبالكم كدا نشوفكم بيتلعب بيكم في جاتا كدا 💔😂😂😂💔😂😂😂",neutral
"Are you trying to sleep? 
Youre welcome to my new channel 
هل تحاول النوم؟
اهلا وسهلا بكم في قناتي الجديدة",neutral
"اتمنى اللى يشوف تعليقي يشرفني باشتراك 
Subscribe to my channel, friends, thanks everyone",neutral
قبل ماتفكر تتعلم اي لغة لا زم تعرف اصعب خمس لغات في العالم                   Top 5 Most Hardest Languages for ever,neutral
الي يحب الاغاني يضغتلي لايك وادخلو علي قناتي الجديده للاغاني واسمها  Osama Shawky. واضغطو لايك وسابسكريب,neutral
"Discover This Safe Box Secrets By yourself. إكتشف أسرار
هذه الخزينه بنفسك

My daughter Box- صندوق إبنتى",neutral
last music حماقي - كليب ما بلاش,neutral
رقصة الجوكر في دمشق    joker in Damascus,neutral
Video Nidal Jafar لاتنسو الاشتراك بالقناة,neutral
"ممكن لو سمحتي تدعميني بالقناة ...
ممكن اشتراك بالقناة بالكبس على الزر الاحمر subscribe و لايك ...
و شكرا🌾🌻",neutral
ممكن subscribe لو تسمحون ♥️♥️,neutral
join us to learn english  ابرضو انت محتاج تتعلم انجليزى افتح الفيديو و اتعلم معانا بسرعه,neutral
ممكن اشتراك في قناتي وهردها اسمها hamo khalid,neutral
من جاي من فرقه pig فرقه كوريه تغني اغاني عربيه ارجوكم ادعموهم والله روعه,neutral
"فرقة B. I. G سوت كوفر عليها روحو شوفوها

💓",neutral
"الفرقة الكورية B.I.G عملت cover للأغنية 🥵 
لاتنسون اللايك أنتم كريمين وهم يستاهلون",neutral
تابعوني على Nice Nostalgie Covers,neutral
سلام ممكن الاشتراك في قناتي Doha ghani دخلو تشوفو عندي مايفيد♥️😙,neutral
الحياة ككل 3 دقات... لله... للوطن... للأهل ومن قلب ينبض بالصفاء. Subscribe,neutral
ادخلو قناتي فيديوهات تعجبكم view my channel please find a video of my channel,neutral
بعد اذنكم يريت تشتركو في القناة 👇👇 mostafa Bishr,neutral
لو تكرمتم تدعموني ع البيدج دا ع الفيس بوك لسه عملاه جديد ارجوا منكم أن تدعموني مبتدأه ف الرسم واسم الصفحه My life is Draw ارجو الدعم لو سمحتوا,neutral
"انا في انتظار دعمكم القناه الجديده علي اليوتيوب

I am waiting for your new channel support on YouTube",neutral
اشترك بقناتي وبجبلك أيفون x,neutral
Subscribe to my channel-اشنرك في قناتي,neutral
"‏استمعوا لصوت حسين باغنية سرج يا فرس اللطام 👇 Listen to the voice
 
‎#houcinebenhadj 
‎#حسين_بن_حاج ‎",neutral
"يا ريت يا جماعه تشتركو في قناتي ومردوده ليكم
O Rit, his community, share my channel and his response to you",neutral
"اشتراك في قناتي ليأتي اليك كام هائل من الاشتراكات علي قناتك 
Subiscrib with my chanel",neutral
سينما فور يو منوعات Cinema 4U,neutral
"مرحبا عندي قناة باليوتيوب أسمى  BlaloTube بتمنا تروحو تشتركوا فيها وتابعوني
 
و شكرا❤️",neutral
انا عندي قناة اسمها fantast three 3 اتمنى نوصل 30 مشارك,neutral
"اشتركوا في قناتي واردها
+karem telbane",neutral
"موقع الربح بمجرد النقرات تم نقله ياشباب
من Successhare لـ Paidollars
وروابطه تعمل عالفيس بوك",neutral
لو سمحتو اعملو subscribe في قناتي و شوفو اول فيديو عن مهارات محمد صلاح,neutral
العايز ينزيل الفيديو  برنامج  >>>>> UmmyVideoDownloader,neutral
لتحميل الاغنية hd فيديو و صوت دوس علي اللينك ده  و بعدين استني خمسي ثواني و دوس skip ad و بعدين دوس download,neutral
شباب ممكن تروحون ل قناتي و اسم القناة abdalrahman syr,neutral
"مشاهدة bein, osn, ART والعديد من القنوات الاخرى مباشر بدون اشتراك",neutral
قناة ممتازة ياريت كله يعملها subscribe,neutral
اللى عاوز يسمع كل جديد يعملى subscribe انا مهندس الصوت اللى اشتغل ف الاغنية,neutral
"في الدقيقة 2:56 المودل عملت خركة عبدة الشيطان أو  قرون الشيطان اللي هي حركة الهيفي-ميتل و الهارد روك ... غفلتك يا عسيلي هي و بتاع المونتاج 
SATANIC DEVIL HORNS 2 HANDS
خد بالك يا عسيلي من حركات و رموز عبدة الشيطان و الماسونية اللي بيدسوها المخرجين الأجانب في كليبات العرب",neutral
ازاى فيه ناس بتعمل dislike,neutral
في 281 Dislike ليه يعني ايه الغلط في الاغنيه دي..؟!,neutral
لو كان التوزيع slow guitar  بس كان هيبقى احلى و لايق اكتر و ال tempo يتعدل ابطئ شويه ... كانت هتبقى اغنيه تعيش و مش شبه الموجود و المتداول,neutral
"ستشرق الشمس و سنحاول مرة أخري.

The sun will rise and we will try again. ذكرى يوم الا ثنين  عام 2021  شهر 6/28",neutral
نفسى اعرف الناس اللى عاملة dislike ايه بالظبط مشكلتها,neutral
"معلش سؤال انت منزل الاغانى ديه كلها ازاى على قناتك الخاصه 
انا بسأل علشان لو الفيديو عندى فى دقيقه من موسيقى مغنى معروف بينزل عليه copyright dispute - ممكن تشرحلى",neutral
يوم الاربعاء الموافق 16/4/2021 صيف زمن الكرورنا فى اسوان 2021 اسوان ... hossam abo mazen,neutral
"الاخراج يشبه اغنية كاميلا consequences 
 والمونتاج",neutral
مش عارفه اللي عامل dislike عامله ليه اصلا,neutral
نفسي اعرف مين يلي بيضغط dislike,neutral
مش قادر افهم إزاي حد جاله قلب يعمل Dislike . مش فاهمها خالص 😢,neutral
أنا مستغرب جداً الناس اللي عاملة Dislike ، هو إيه اللي مش حلو ف الغنوة ؟!,neutral
انا نفسي افهم هوا ال unlike بيعمل ايه هنا,neutral
هو تلوين الفيديو فيه مشكلة ولا انتو قصدينه ؟؟  Ramadan,neutral
"مهما حدث في حياتك ، يمكنك البدء من جديد.

‏Whatever happens in your life, you can start over .🖤😌",neutral
الكليب مستوحى من أغنية 69 punani,neutral
نفسي اعمل اغنيه مع mohqmed rqmqdqn,neutral
تصحيح بس هو فانوس يعني lantern مش lamp (انا محنك),neutral
نفس اغنية psy مال I got it from my daddy,neutral
و النعمه اسمها ferrari مش ferari,neutral
أنا شفت الكليب في 17 vu,neutral
بقولك ايه يا معلم انا عايز فون iPhone 11 pro او 12 pro انت عارف سعرهم عندنا في مصر عالي جدا مش عارف انت ممكن توافق ولا لا,neutral
"Why there is ti much belly dancer 
Make halal music video 
افتكر اصلك يا محمد رمضان و مضيعش نفسك 
✊☪️",neutral
الكليب مقدمتو بتشبه rain over me,neutral
أنا بدي افهم هادا Gims ليش بيضل يصرخ وهو بيغني 😒,neutral
انا مش فاهمه هو بيقول ايه ابقي احط ال lyrics please,neutral
نفس الفيديو الي صوروه سوبر ام في اغنية jopping تقريبا.!!,neutral
ولاهي views متوقفة لأن الأغنية من ساعتين نفس الرقم و likes كان أقل ب٢٠ الف,neutral
اتمنى من محمد رمضان🇪🇬 يعمل فيديو كليب مشترك مع soolking 🇩🇿🌸,neutral
كليب تقليد chris brown,neutral
مع شويه لحن عربي  اما الرقصه جديده ماشوفتها من قبل  والكليب  فكره الكليب من اغنيه cris brown,neutral
تقليد ل اغنية bum tam tam,neutral
يا جماعه عندي امتحان بكره ادعولي بالله عليكم، محدش يطنش ، ومحدش يقولي فاتح YouTube ليه باخد Break استراحة,neutral
نفس كلمات اغنية bum bum Tom tom,neutral
I want 1000 مشترك ياريت توصلني ألف مشترك,neutral
"محاولة تقليد مغني الراب التونسي
SWAG MAN",neutral
محمد رمضان ينفع طعتيني مليون جنيه please,neutral
بحاول يقلد dan belzerian,neutral
انت ليه مش مفعل القناه للربح انت ممكن تربح منها على الأقل نصف ال بتخدو من التمثيل على ال TV متستهونش باليوتيوب فكر فيها 🤔🤔🤔,neutral
"اكتر من 61% dislike 😢😂😂
ايه السبب اللي يخليك تعمل الأغنية دي طيب ؟",neutral
"337👍
219👎👎👎👎
دا اكتر dis like",neutral
مش ده البيت بتاع Franklin Clinton اللي فـ GTA V ؟ظظظ,neutral
بيفكرني ب snop dogg,neutral
كان حاب يقلد اغنيه برونو مارس 24k magic,neutral
لو انت بتحاول تعمل brand لنفسك فانت مش فاهم ال target audience بتوعك .. و لو انت مصدق اللى بتعمله فكر فى زيارة طبيب نفسى فى اقرب وقت لأن المرض النفسى مش عيب و ممكن التعامل و التعايش معاه,neutral
بيقلد Dan bilzeruan,neutral
اول مره اشوف فيديو واخد ال dislikes دي ✋,neutral
انت اهلاوي ولا زملكاوي ي Number one,neutral
"انا نفسي اعرف انت بتمثل ولا بتغني ولا آيه بالظبط ؟
او نفسك تبقه rapper ؟
قولنا والنبي",neutral
طالاما عمل auto tune يبقي ناوي يكمل غني,neutral
الكليب طبق الأصل لكليب الأسطورة مايكل جاكسن smooth criminel,neutral
"الفيديو كامل تقليد  للبيكي بلاندرز
Peaky bl",neutral
تقليد  ال باتشينو scarface,neutral
نفس اخراج اغنية smooth criminal,neutral
67 million مشاهد,neutral
"نفسي
نصلي علي الحبيب
51,071,073 views",neutral
يقلد في مايكل جاكسون في اغنية  smooth criminal,neutral
حسيت بل فيديو عم يقلد بيكي بلانديز PEAKY BLINDERS,neutral
"الاغنية و اسلوب تصوير الكليب شبه كليبات و اغاني psy
حتى فكرة اللزمة بتاع الرقص مع كل chorus
شبه gangnam style , daddy",neutral
مافيا هو النسخه العربيه من smooth criminal  لمايكل جاكسون ونفس السلاح نفس اللبس,neutral
الاحداث والمشاهد شايفها ااقتبااس من مسلسل peaky blinders,neutral
حسيته بيقلد شويه smooth criminal,neutral
مش عارف ليه حاس اني داخل pupge 😂😂😂,neutral
هو في الكليب حساه بيقلد فيه Bruno Mars ولا بيتهيألي 🤔,neutral
"اللى عاوز يتفرج على افلام تشبه الكليب يتفرج على الافلام دى
public enemies         gangster squad",neutral
بيقلد Peaky blinders,neutral
الي شايف انه بيقلد ال Peaky blinders يدوس لايك 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,neutral
الكليب ناقصه لوجو Vevo بس,neutral
فى   مشكلة   فى  برنامج ARAR عندى البرنامج بعد  لما  خلص  فك الضغط  الملف  الملف  مش  راضى  يظهر,neutral
ال نفسو يشوف دنيا سمير غانم Like و Subscribe لدنيا,neutral
لو سمحتوا ممكن تشوفوا  قناه اليتيوب بتاعتي انا بقدم covers للاغاني العربي والانجليزي وبعمل تحديات  ومتنسوش تعملوا لايك وكومنت برايكوا وشير للفيديو ولو عايزين تشوفوا الجديد اعملوا اشتراك فالقناه . شكرا,neutral
التواصل مع Roznama Records ازاي ؟؟,neutral
اموت و اعرف الناس اللى عملة dislike بيتفرجو على الاغنية ليه من اصلو ؟ عايزة رد لو سمحتم,neutral
اموت واعرف مين للي عمل dislike 135,neutral
الناس اللي عملت dislike دي ناس الاغنية فكرتم بحاجات وحشة مش اكتر,neutral
أنا نفسي أشوف الناس ألي بتعمل dis like,neutral
يا جماعه وصلوا Roznama  لـ مليون مشترك Please,neutral
دا اعلان ل adidas ولا ايه😂😂😔✋,neutral
يا جدعنا دي مش أغنيه ده إعلان adidas,neutral
نفسي اعرف مين اللي عامل unlike 😪😪,neutral
انا ازاي  راجل وبعيط    don.t cry  hema   you. re strong,neutral
0:46 مش انا  لوحدي الي لاحظت ان المكان ده شبه بتاع fake love 😂😂,neutral
نفسي يصتضيف BTS اقسم بالله ده يبقا برنامج عالمي,neutral
رامز ارجوك قولي انت راح تعمل مقلب باشهر فنانين العالم بفرقة bts لو لا اريد اعرف اشاعه او لا حقيقه😣😣😣😣😣,neutral
طريقة عمل فراخ مشويه في المنزل   بالخلطة السرية  تتبيله رائعه وشهيه Grilled chicken,neutral
مادام مش ولادك ليه ماعملت dna,neutral
تحليل dna بسيط يخلص المشكلة ...,neutral
يا عم اعمل dna واخلص وخلصنا بقي الموضوع كل لما بيطول كل لما بيأفور اويي,neutral
يا ناس المحكمه نطقت الحكم بناء على تحليل ال DNA مش بيحكموا وخلاص اي قضايا نسب لازم يتحكم فيها بعد نتائج الDNA زي أحمد الفيشاوي وهند عشان كده كان واثق وبيقول حقي هيجيلي لحد عندي,neutral
الحين عدد المشتركين 1.99 million بس يسيروا ثنين مليون حد يزكرني,neutral
هي دي طنط اللي بتحب bts 😭؟,neutral
للإقبال علي dislike تاريخي 😂😂😂,neutral
"الضيفة محتاجة تشتغل بزيادة على speaking skills 
وكتير منغلقة على نفسها ✋🏻",neutral
"اسمها instagram ومعناها  instantgram
كلنا بنغلط لكن المهم نتدارك الغلط 🙋‍♂️",neutral
شباب مش احمد مكي لما حلق في الاغنيه بقا شبه الفنان الاجنبي الي علطول يمثل اكشن و هو عامل فيلم death race,neutral
في سنة 2022 الكليب ده هيوصل 65 million viewers,neutral
نفس افهم ال 24 الف العملين DIS LIKE زعلانين من ايه,neutral
"بجد مش فاهم اللي عامل dislike 
عاوز ايه طب ايه اللي مش عاجبه ف الكلام او الفكرة",neutral
هو big ramy ظهر ف الكليب,neutral
"مفيش لعبة اقوي من لعبة لكن في لاعب اقوي من لاعب 
Coach    
   Mina adel",neutral
"اللحن نفس لحن 
The truth roisn murphy",neutral
مش دا لحن The truth بتاعت roisin murphy ؟,neutral
مش فاهم انا الناس العمله dis like هى الاغنية مش عجباك فى ايه,neutral
9k dislike علي ايه,neutral
طيب انا دلوقتي نفسي اشوف الناس اللي عاماه dis like دول ... ايه اللي مش عاجبهم في الاغنية نفسي افهم 😞😞,neutral
"ممكن تدعمونى عايز اوصل 10,000مشاهدى
Can you support me and I want to send me 10,000 views",neutral
بالنسبه لل 3k اللى عاملين dislike ايه اللى مش عاجبكو ف الفيديو كليب نفسى افهم !!!,neutral
الناس اللى عامله dislike ، بجد نفسى اعرف ليه ؟!؟!؟!!!!؟؟,neutral
أنا عاوز اعرف الناس اللي عامله dislike عملاها علشان ايه,neutral
"نزل الفيديو علي الفيس بوك ي Mekky 
هايجيب مشاهدات اكتر 
المعاي يخبط لايك",neutral
نفس لحن اغنية the truth,neutral
هو ازاي ال likes اكتر من ال views 😂,neutral
"بالراحة كدا ، الناس اللى عاملين 
دول Unlike 
وجهة نظركوا ايه :D",neutral
مستغرب اللي عاملين dislike,neutral
نفسي اعرف مين الناس الي بتعمل unlike,neutral
نفسي  الكبير part 6 ينزل,neutral
بستغرب لما الاقي dislikes على أغنية لـ أحمد مكي 🤔,neutral
18 الف deslike معقول في حد مش عاجبه الكليب 🙂,neutral
هما السبعتاشر الف اللي عاملين dislike دول مش عاجبهم ايه؟,neutral
مين بسمعها في 2020 Now,neutral
سؤال هما ال١٣k اللي عملين dislikes عملنهم ليه,neutral
بنسبة للي عامل dislike  ممكن اعرف شو اللي مش عاجبك ؟!!!!!,neutral
حد يجي ورايني نفسه كده الناس اللي عامله dislike تعالوا,neutral
حد شاف 0:24 كن فيها صوره xxtentaction 😢😓,neutral
"الملخص في اخر جملتين
 كنت معاك يوم ولادتك ...عايزك جنبي يوم ما اموت 
im afraid of dying lonely now T-T",neutral
مين عامل dislike 😅,neutral
رابطة الناس اللي كُل يوم تخُش تشوف الكليب وصل لكام View !,neutral
ازاي في ناس عاملة dislike,neutral
نفسي اعرف الناس الي عاملة unlike ايه مشكلتها مع الاغنية ؟؟!!!,neutral
اللي عامل dislike ليه طيب,neutral
460  واحد عاملين dislike !!!! اموت واسال حد منهم ..ليه dislike!!!,neutral
هيا الناس اللى عاملة dislike دى عاملاه لية !!!!!!,neutral
نفس فكره اغنيه me and my girlfriend ل 2pac,neutral
"ممكن يتعمل ليها كليب بنفس جودة قطر الحياة و بنفس المخرج .. اصحي ي ميكي 
We want avideo clip for this song please",neutral
الأغنية نفس فكرة وكلمات i gave you power بتاعت رابر امريكي  اسمه  Nas او  Nasir .. أغنية قديمة جدا ييجي من ٢٠ سنة,neutral
نفسي تعمل كليب مع snoop dogg,neutral
الفديوكليب ذكرني بفلم al pacino scarface,neutral
هو مفيش حد هنا سمع Tupac او xxxtentacion او Lil pump,neutral
"ملف IPTV لمشاهدة مباراة

دورى أبطال أفريقيا

بين النادى الأهلى 
و تاون شيب رولز

الساعة السادسة مساءً على قنوات بين سبورت العربية

الملف يصلح لأجهزة الريسيفر والكمبيوتر",neutral
هي مش عل itunes ليه,neutral
"يا جماعة قصته مشابهة ل فيلم الباتشينو scarface 1983 
الي شاف الفيلم هيعرف انا بتكلم عن ايش",neutral
بتوع ال dislike دول اموت وافهم دماغهم,neutral
نفسي اعرف الناس اللي عامله dislike  دول ايه ؟ دي حاجه متعجبكومش يابني ادمين,neutral
Infectious mononucleosis ده بالنسبة للدكاترة و عايزة تفك اللغز :),neutral
بيقلد 50 cent في اغنية in the club,neutral
مين بيسمعها في زمن الكرونا 2020 😂🤦‍♂️ Facebooky,neutral
طب الverified page  الي في الfacebook حقيقية ولا fake,neutral
"حد يحسبلنا نسبة الاعجاب بالفيديو يا جماعة ؟
18850 like it
402 dislike it",neutral
"احمد في مشكلة و لو ينفع اي حد يساعدني انا كنت حطيت الاغنية في you tube
لن قالي ان في حد اشتكى انا معملتش حاجة غلط بنشرها و بس فلو حد يعرف يفهمني هو اتلغي ليه يقول",neutral
كافيه sun set ده تقريبا هو نفس الكافية فى مسلسل عوالم خفيه 😂,neutral
"الحلقه مش شغاله
Not working in your region",neutral
اتعلم ازاي تبقي محترف Power Point  و تعرف تصمم صورة الجوكر بنفسك في خلال دقائق معدودة,neutral
نفسي افهم اللي بيعملوا dislikes بيعملوها لي أو أي وجهة نظرهم,neutral
ممكن تقلولي امتا الاعادة علي قناة  on اسلنا مشفتش الحلقة,neutral
انا صعيدي.. ومش عارف يعني.. day يولاد day,neutral
"انك تلبسى cutting jeans لا يعنى انك مش هتبقى زوجة صالحة 
لكن كفتاة مسلمة ؟؟",neutral
ال events دي بتبقا فين و اقدر أحضرها ازاي و التيكت اجيبها منين و اعرف مواعيد ال events منين؟,neutral
"انا مش فاهمة اى tedx دا
عايزة افهم

وازاى اروح المكان دا بليز حد يرد",neutral
تخيل فى 1.292 dislike !!؟,neutral
الي عاملين dislike عملين dislike ليه 😕,neutral
مش عارف ازاي 700 عاملين unlike,neutral
يعني في cv مش مكتوب female,neutral
نفسي اعرف اللي داس unlike دا داس لية وازاي,neutral
اولا دا مش كلب تانيا دي fake money  مش فلوس حقيقيه ، سيبو العالم بحالها ، هو حر,neutral
اقتراح: ممكن تكتبوا تحت subtitles للناس اللي قاعد ورا الكاميرا عشان صوتهم بيبقي بعيد مش بنسمعه😃,neutral
الوحيد الي مش عامل Hollywood smile,neutral
البنت الصغيرة دي اسمها نور عندها channel اسمها noritashow بس هي كبرت,neutral
الإجابة السيسي .. وعلى فكرة اسمها Black comedy  مش dark comedy,neutral
مين الي بيسمع الاغنيه في الحجر المنزلي now,neutral
أنا أسمعها مع قطتاي lora  و  minou,neutral
ناقص شعر ويصير post malone,neutral
"😾😾اخذ الحق من الاشرار ليس بالشىء الهين ولكن يحتاج الى الكثير من الذكاءTaking justice from evil people is not an easy thing, but it requires a lot of intelligence😾😾",neutral
2020 here now الا بيسمعها لايك,neutral
لايك اللي كان يسمعها على mbc fm زمااااان 💔💔😂,neutral
كان فيه حاجات كتير فى الفيديو كليب مكنتش باخد بالي منها وانا صغير :D ... if u know what i mean,neutral
هشام عباس عملها قبل Coldplay بكم سنة و أخذ مشاهدات 6 مليون و Coldplay خذو أكثر من مليار مشاهدة 🥺🥺,neutral
"🙂💔*‏التفڪير الزائد يقتل سعادتڪہ🖤!*

Over thinking kills your happiness",neutral
انا نفسي اعرف اللي عاملين dislike شو بتهيألهم كل هل الإحساس والكلمات وال لحن ومش عاجبهم,neutral
لمشاهدة اجدد الافلام الاجنبية والعربية وقصص الرعب والرومانسي وجميع انواع القصص من قناة tiger for everونرجو الاشتراك وزيارة القناة,neutral
"برجاء الاشتراك لمساعدتي في الحصول على اكبر عدد ممكن من المشتركين في القناه ..
للي ميعرفش حاجه عني: انا مادا عبدالحميد أول مصري يشترك في مسابقات Tough Enough للمنافسه على عقد لمدة سنه مع اتحاد الWWE ..",neutral
"My dream is 100 subscribers only
حلمي 100 مشترك فقط",neutral
"ممكن حد يقولي ماركة النظارات السودا ايه
If anyone knows the black  sunglasses brand please",neutral
"*أنسّى الألمَ ؟ أنها مجرد حياهَ ولن تدوّم ..* 🖤🍁
Forget the pain , its just life will not last.",neutral
اغنية بعنوان : no stop.music,neutral
"لقد كنت صامتأ لكنَني لم اكن أعمى 
I was silent, but was not blind",neutral
البنت في الاول لابسة نفس فستان nour stars,neutral
"Do not grieve me, my little one. That feeling will dispel all the love within you as the days pass, and Suh will not remain a memory

لا تحزنني يا صغيرتي. سيؤدي هذا الشعور إلى تبديد كل الحب بداخلك مع مرور الأيام ، ولن تبقى سوه بمثابة ذاكرة",neutral
0:45s لبست فستان مثل noor stars,neutral
معلش انا اسمي mohamedwagdy,neutral
ال بيحب يسرا like,neutral
طريقة عزف اغنيه هافانا.. How to play havana,neutral
هو دا فيديو كليب متصور مخصوص للغنية ولا دي اغنية من فيلم حد يفهمني lol,neutral
تفكريني باغاني فلم lala land,neutral
خلوها download offline علشان نعرف نسمعها علي طول,neutral
ازاي اعملdownlaod للاغنية please any answer thanks,neutral
أنا كنت عاوز الرابط لإعلان برنامج  lolita,neutral
"اسم اغنيه 
Till l collapse",neutral
Scattin -Zoot Suit يا جماعه هي دي الاغنيه اللي كانت موجوده في الاعلان,neutral
ده عنده مرض SBD,neutral
الجزء الثاني  في تطبيق الاسطورة tv,neutral
بليز يامدير قناه Zee Alwan تعرض مسلسل سلطانة ♥بعد السلطانه قسم 👌👌,neutral
اي حلقه please,neutral
اول view,neutral
هما دول ال peacekeepers ؟,neutral
هو المسلسل هينزل بتقنية 5.1 surround  ولا هينزل stereo,neutral
"طيب كانو سموه The end 
كانت اظبط اكتر",neutral
"From  foreigners who watch this Egyptian film  tramples Lake 
شباب هما الي معلقين بالانجليزي دوول اجانب بجد واحنا اتشهرنا ولا دوول مصريين مثاقفين",neutral
فناة ON,neutral
احب اقول لاي واحده بتحب ال bad boys ان ال bad boys end badly,neutral
ثوانى حد لاحظ ان جكت سريه مكتوب عليه Plak pank  كم شخص لاحظ 🤔,neutral
ياجماعة  مسلسلات رمضان علي الأسطورة TV,neutral
شاهد كمية انتاج فأر واحد فقط من فأران التجارب البيضاء .... !! الشرح فى الوصف .. white mouse birth,neutral
حق سكلانس في رقبتك يالنمر  Mohamed emam,neutral
نسل الاغراب vs موسى,neutral
فين كوفيد يا فناة oN,neutral
لمادا لم يعرض برنامج رامز  على قناة MBC masr,neutral
"اغنيه EDM
 Electronic dance music
تتسمع لمحبى الدانس والهاوس",neutral
اللى شاف التقنيه دى فى فيلم  ويل سميث gemini man  لايك,neutral
معنى Pepsi هو pay every pound to save Israel,neutral
"الاعلان كان ناقص حاجه واحده   -- الثانيه 51  - لما صلا ح وقف  - الصوت كان المفروض يبقي Deep sound - ,الجماهير بتقول مووووو صلا   مووووو صلا     موصلا   ؟؟؟؟؟؟ بس",neutral
أنا مش هشرب شاي تاني ، أنا هشرب coffee ☕☕,neutral
إللى بيحب الشاى يحط like e😂😂😂😂😂😂😂😂,neutral
مين عاوزه يشرب شاى اضغط like,neutral
اللي عايز بشرب شاي دلوقتي يعمل like 😄😂,neutral
اكيد ال عاملين Dislike مبيحبوش الشاي 😂😂😂 !!,neutral
ممكن كلمات الأغنية في message واحده,neutral
كل معجبين حمادة هلال like,neutral
الاغنية الرومانية اسمها made in romania,neutral
"اللحن الاصلي روماني مش فطوما هو اللحن الاصلي
Lonut cercel",neutral
ستينج بتاع tna,neutral
Sting دا مصارع,neutral
"انت مين يامعلم
ستينغ. Sting",neutral
Vann damme يغني في في 00:50,neutral
السيد محمد رمضان   هي الشخصية اسمها  MArO,neutral
ممكن ال id يا اسطورة,neutral
شكلك بقيت تلعب العبه  من بعد ما اتعقدت مع شركه جارينا فري فاير  Garana free fire,neutral
معاك samir gamal,neutral
"هو ده فعلا الجون بتاع هولاندا ولا اي واحد وخلاص :D
 Egypt",neutral
المطربة.  شرين بتقول جمله فيها كلمه فودافون vodafone.بس هي بتقول فودافو vodafon و ما بتنطقش NE,neutral
